id,name,brewery_type,street,address_2,address_3,city,state,county_province,postal_code,website_url,phone,created_at,updated_at,country,longitude,latitude,tags
snowbank-brewing-fort-collins,Snowbank Brewing,micro,225 N Lemay Ave Ste 1,,,Fort Collins,Colorado,Larimer County,80524-2555,http://www.snowbank.beer,9709995658,7/24/18 1:33,8/11/18 21:36,United States,,,
soul-squared-brewing-co-fort-collins,Soul Squared Brewing Co.,micro,6412 N County Road 15,,,Fort Collins,Colorado,Larimer County,80524,http://www.soulsquaredbrewing.com,,7/24/18 1:33,8/11/18 21:36,United States,,,
three-four-beer-company-fort-collins,Three Four Beer Company,brewpub,829 S Shields St,,,Fort Collins,Colorado,Larimer County,80521-3599,http://www.threefourbeerco.com,9706821560,7/24/18 1:33,8/24/18 0:24,United States,-105.0959634,40.5726176,
zwei-brewing-co-fort-collins,Zwei Brewing Co,micro,4612 S Mason St Ste 120,,,Fort Collins,Colorado,Larimer County,80525-3794,http://www.zweibruderbrewing.com,9702232482,7/24/18 1:33,8/11/18 21:36,United States,,,
echo-brewing-company-frederick,Echo Brewing Company,brewpub,5969 Iris Pkwy,,,Frederick,Colorado,Weld County,80530,,,7/24/18 1:33,8/24/18 0:22,United States,-104.944202,40.111448,
mountain-cowboy-brewing-company-frederick,Mountain Cowboy Brewing Company,brewpub,318 5th St,,,Frederick,Colorado,Weld County,80530,http://www.mountaincowboybrewing.com,3039524433,7/24/18 1:33,8/24/18 0:23,United States,-104.9369796,40.09855473,
barrels-bottles-brewery-golden,Barrels & Bottles Brewery,brewpub,600 12th St Ste 160,,,Golden,Colorado,Jefferson County,80401-6145,http://www.barrelsbottles.com,7203283643,7/24/18 1:33,8/24/18 0:05,United States,-105.2202098,39.7562107,
cannonball-creek-brewing-co-golden,Cannonball Creek Brewing Co,micro,393 Washington Ave Unit A,,,Golden,Colorado,Jefferson County,80403-1889,http://www.cannonballcreekbrewing.com,3032780111,7/24/18 1:33,8/11/18 21:36,United States,,,
coda-brewing-company-golden,Coda Brewing Company,planning,,,,Golden,Colorado,Jefferson County,80401,http://codabrewing.com,3038956475,7/24/18 1:33,8/11/18 21:36,United States,,,
golden-city-brewery-golden,Golden City Brewery,brewpub,920 1/2 12th St,,,Golden,Colorado,Jefferson County,80401-1181,,3032798092,7/24/18 1:33,8/24/18 0:23,United States,-105.2227813,39.75471167,
holidaily-brewing-co-golden,Holidaily Brewing Co,micro,801 Brickyard Cir Ste B,,,Golden,Colorado,Jefferson County,80403-8026,http://www.holidailybrewing.com,3032782337,7/24/18 1:33,8/11/18 21:36,United States,,,
holidaily-production-facility-golden,Holidaily Production Facility,planning,,,,Golden,Colorado,Jefferson County,80403,,,7/24/18 1:33,8/11/18 21:36,United States,,,
kanook-beer-company-golden,Kanook Beer Company,planning,,,,Golden,Colorado,Jefferson County,80403-2674,http://www.kanookbeer.com,3036188362,7/24/18 1:33,8/11/18 21:36,United States,,,
millercoors-brewing-co-golden-golden,MillerCoors Brewing Co - Golden,large,311 10th St,,,Golden,Colorado,Jefferson County,80401-5811,,3032776246,7/24/18 1:33,8/24/18 0:23,United States,-105.219592,39.759495,
mountain-toad-brewing-golden,Mountain Toad Brewing,micro,900 Washington Ave,,,Golden,Colorado,Jefferson County,80401-1047,http://mountaintoadbrewing.com,7206383244,7/24/18 1:33,8/24/18 0:23,United States,-105.2242563,39.75807905,
new-terrain-brewing-company-golden,New Terrain Brewing Company,micro,16401 Table Mountain Pkwy,,,Golden,Colorado,Jefferson County,80403-1863,http://newterrainbrewing.com,7206977848,7/24/18 1:33,8/24/18 0:23,United States,-105.1851036,39.77781975,
over-yonder-brewing-company-golden,Over Yonder Brewing Company,planning,,,,Golden,Colorado,Jefferson County,80403-8590,,7203638089,7/24/18 1:33,8/11/18 21:36,United States,,,
sherpa-brewery-pvt-ltd-golden,Sherpa Brewery Pvt. Ltd.,contract,1708 W 17th Dr,,,Golden,Colorado,Jefferson County,80401-2507,,,7/24/18 1:33,8/24/18 0:24,United States,-105.1963424,39.7443713,
brix-taphouse-and-brewery-greeley,Brix Taphouse and Brewery,brewpub,813 8th St,,,Greeley,Colorado,Weld County,80631-3911,http://www.brixtaphouseandbrewery.com,9703976146,7/24/18 1:33,8/24/18 0:22,United States,-104.6911371,40.42495461,
broken-plow-brewery-greeley,Broken Plow Brewery,micro,4731 W 10th St Unit G,,,Greeley,Colorado,Weld County,80634-2046,http://www.brokenplowbrewery.com,9703978373,7/24/18 1:33,8/11/18 21:36,United States,,,
crabtree-brewing-greeley,Crabtree Brewing,micro,2961 W 29th St,,,Greeley,Colorado,Weld County,80631-8538,http://www.crabtreebrewing.com,9703560516,7/24/18 1:33,8/24/18 0:22,United States,-104.7875038,40.3899004,
green-earth-brewing-company-greeley,Green Earth Brewing Company,micro,725 10th St Unit A,,,Greeley,Colorado,Weld County,80631-1139,http://www.greenearthbrewingco.com,9707022332,7/24/18 1:33,8/11/18 21:36,United States,,,
rocky-mountain-taphouse-llc-greeley,"Rocky Mountain Taphouse, LLC",micro,3050 67th Ave Ste 104,,,Greeley,Colorado,Weld County,80634-9604,http://www.rockymountaintaphouse.com,9703026551,7/24/18 1:33,8/24/18 0:24,United States,-104.7859342,40.387892,
weldwerks-brewing-co-greeley,WeldWerks Brewing Co.,micro,508 8th Ave,,,Greeley,Colorado,Weld County,80631-3921,http://www.weldwerksbrewing.com,9705185226,7/24/18 1:33,8/24/18 0:25,United States,-104.6911497,40.3998251,
wiley-roots-brewing-co-greeley,Wiley Roots Brewing Co,micro,625 3rd St Unit D,,,Greeley,Colorado,Weld County,80631-9132,http://www.wileyrootsbrewing.com,9706911641,7/24/18 1:33,8/11/18 21:36,United States,,,
dive-bar-brewing-company-greenwood-village,Dive Bar Brewing Company,proprietor,5994 S Holly Street #146,,,Greenwood Village,Colorado,Arapahoe County,80111,http://divebarbeer.com,3039134355,7/24/18 1:33,8/11/18 21:36,United States,,,
peak-view-brewing-company-greenwood-village,Peak View Brewing Company,planning,,,,Greenwood Village,Colorado,Arapahoe County,80112,http://www.peakviewbrewing.com,3036418731,7/24/18 1:33,8/11/18 21:36,United States,,,
3-freaks-brewing-co-highlands-ranch,3 Freaks Brewing Co,micro,7140 E County Line Rd,,,Highlands Ranch,Colorado,Douglas County,80126-3926,http://www.3freaksbrewery.com,7202990994,7/24/18 1:33,8/24/18 0:05,United States,-104.9426656,39.5659575,
c-b-and-potts-big-horn-brewery-highlands-ranch-highlands-ranch,C.B. and Potts/Big Horn Brewery - Highlands Ranch,brewpub,43 W Centennial Blvd,,,Highlands Ranch,Colorado,Douglas County,80129-2323,http://www.cbpotts.com,7203441200,7/24/18 1:33,8/24/18 0:22,United States,-104.9887246,39.56211674,
grist-brewing-company-highlands-ranch,Grist Brewing Company,micro,9150 Commerce Center Cir Ste 300,,,Highlands Ranch,Colorado,Douglas County,80129-1563,http://gristbrewingcompany.com,703604782,7/24/18 1:33,8/11/18 21:36,United States,,,
rock-bottom-brewery-highlands-ranch-highlands-ranch,Rock Bottom Brewery - Highlands Ranch,brewpub,1505 Park Central Dr,,,Highlands Ranch,Colorado,Douglas County,80129-6686,,,7/24/18 1:33,8/11/18 21:36,United States,,,
endo-brewing-company-lafayette,Endo Brewing Company,micro,2755 Dagny Way Ste 101,,,Lafayette,Colorado,Boulder County,80026-8023,http://endobrewing.com,7204428052,7/24/18 1:33,8/24/18 0:22,United States,-105.1341065,40.0144311,
front-range-brewing-co-lafayette,Front Range Brewing Co.,brewpub,400 W South Boulder Rd Ste 1650,,,Lafayette,Colorado,Boulder County,80026-2743,http://www.frontrangebrewingcompany.com,3033390767,7/24/18 1:33,8/11/18 21:36,United States,,,
liquid-mechanics-brewing-company-lafayette,Liquid Mechanics Brewing Company,micro,297 N US Highway 287,,,Lafayette,Colorado,Boulder County,80026-8932,http://www.liquidmechanicsbrewing.com,7205507813,7/24/18 1:33,8/11/18 21:36,United States,,,
odd13-brewing-inc-lafayette,Odd13 Brewing Inc,micro,301 E Simpson St,,,Lafayette,Colorado,Boulder County,80026-2325,http://www.odd13brewing.com,3039974164,7/24/18 1:33,8/24/18 0:24,United States,-105.0878839,39.9983626,
odd13-production-facility-lafayette,Odd13 Production Facility,micro,505 Stacy Ct Ste D,,,Lafayette,Colorado,Boulder County,80026,,,7/24/18 1:33,8/11/18 21:36,United States,,,
the-post-brewing-co-lafayette,The Post Brewing Co,brewpub,105 W Emma St,,,Lafayette,Colorado,Boulder County,80026-1501,http://www.postbrewing.com,3035932066,7/24/18 1:33,8/24/18 0:24,United States,-105.0913165,39.99461105,
uturn-bbq-lafayette,Uturn BBQ,brewpub,599 Crossing Dr,,,Lafayette,Colorado,Boulder County,80026-1797,http://www.uturnbbq.com,3039936033,7/24/18 1:33,8/24/18 0:25,United States,-105.1016163,40.0035307,
lake-city-brewing-company-lake-city,Lake City Brewing Company,brewpub,130 Bluff St,,,Lake City,Colorado,Boulder County,81235,http://www.lcbrewco.com,9709445222,7/24/18 1:33,8/24/18 0:23,United States,-107.3191335,38.02729486,
6-40-brewery-taproom-lakewood,6 & 40 Brewery/Taproom,planning,,,,Lakewood,Colorado,Jefferson County,80215-5548,http://www.tomsbrewshop.com,3032325347,7/24/18 1:33,8/24/18 0:05,United States,-105.1100582,39.6311085,
great-frontier-brewing-company-lakewood,Great Frontier Brewing Company,micro,2010 S Oak St,,,Lakewood,Colorado,Jefferson County,80227-2050,http://www.greatfrontierbeer.com,7203281758,7/24/18 1:33,8/24/18 0:23,United States,-105.1177216,39.6813614,
green-mountain-beer-company-lakewood,Green Mountain Beer Company,micro,2585 S Lewis Way Unit 110,,,Lakewood,Colorado,Jefferson County,80227-6560,http://www.greenmountainbeercompany.com,3039860201,7/24/18 1:33,8/11/18 21:36,United States,,,
idk-beer-co-lakewood,IDK Beer Co,planning,,,,Lakewood,Colorado,Jefferson County,80228-4251,,,7/24/18 1:33,8/11/18 21:36,United States,,,
ironworks-brewery-pub-lakewood,Ironworks Brewery & Pub,brewpub,12354 W Alameda Pkwy Ste 110,,,Lakewood,Colorado,Jefferson County,80228-2844,http://www.ironworkspub.com,3039855818,7/24/18 1:33,8/11/18 21:36,United States,,,
landlocked-ales-lakewood,Landlocked Ales,micro,3225 S Wadsworth Blvd Unit R,,,Lakewood,Colorado,Jefferson County,80227-5009,http://www.landlockedales.com,3032848748,7/24/18 1:33,8/11/18 21:36,United States,,,
westfax-brewing-co-lakewood,WestFax Brewing Co.,micro,6733 W Colfax Ave,,,Lakewood,Colorado,Jefferson County,80214-1807,http://www.westfaxbrewingcompany.com,3032333742,7/24/18 1:33,8/24/18 0:25,United States,-105.0710839,39.7415749,
38-state-brewing-littleton,38 State Brewing,micro,8071 S Broadway Ste A,,,Littleton,Colorado,Douglas County,80122-2730,http://www.38statebrew.com,7206383678,7/24/18 1:33,8/11/18 21:36,United States,,,
acidulous-brewing-company-littleton,Acidulous Brewing Company,contract,6712 S Independence St,,,Littleton,Colorado,Douglas County,80128-4046,,3039952895,7/24/18 1:33,8/24/18 0:05,United States,-105.1059543,39.5383949,
blue-spruce-brewing-littleton-littleton,Blue Spruce Brewing Littleton,brewpub,10577 W Centennial Rd,,,Littleton,Colorado,Douglas County,80127-4233,http://www.bluesprucebrewing.com,,7/24/18 1:33,8/11/18 21:36,United States,,,
breckenridge-brewery-littleton,Breckenridge Brewery,large,2920 Brewery Ln,,,Littleton,Colorado,Jefferson County,80120-2850,http://www.breckenridgebrewery.com,3036232739,7/24/18 1:33,8/11/18 21:36,United States,,,
coal-mine-ave-brewing-company-littleton,Coal Mine Ave Brewing Company,micro,9719 W Coal Mine Ave Unit A,,,Littleton,Colorado,Jefferson County,80123-8000,http://www.coalmineavebrewing.com,7205044866,7/24/18 1:33,8/11/18 21:36,United States,,,
living-the-dream-brewing-co-littleton,Living the Dream Brewing Co.,micro,12305 Dumont Way Unit A,,,Littleton,Colorado,Jefferson County,80125-9788,http://www.livingthedreambrewing.com,3032849585,7/24/18 1:33,8/11/18 21:36,United States,,,
locavore-beer-works-littleton,Locavore Beer Works,micro,5950 S Platte Canyon Rd Ste D13,,,Littleton,Colorado,Arapahoe County,80123-7539,http://www.locavorebeerworks.com,7204764419,7/24/18 1:33,8/11/18 21:36,United States,,,
saint-patrick-s-brewing-company-littleton,Saint Patrick's Brewing Company,micro,2842 W Bowles Ave,,,Littleton,Colorado,Arapahoe County,80120-1843,http://www.stpatricksbrewco.com,3037187575,7/24/18 1:33,8/24/18 0:24,United States,-105.024584,39.6125875,
grist-brewing-company-lone-tree-lone-tree,Grist Brewing Company - Lone Tree,micro,9535 Park Meadows Dr Ste F,,,Lone Tree,Colorado,Douglas County,80124,,3037289394,7/24/18 1:33,8/11/18 21:36,United States,,,
lone-tree-brewing-co-lone-tree,Lone Tree Brewing Co,micro,8222 Park Meadows Dr,,,Lone Tree,Colorado,Douglas County,80124-2746,http://www.lonetreebrewingco.com,3037925822,7/24/18 1:33,8/24/18 0:23,United States,-104.8942075,39.56298697,
300-suns-brewing-company-longmont,300 Suns Brewing Company,brewpub,335 1st Ave Unit C,,,Longmont,Colorado,Boulder County,80501-5958,http://www.300sunsbrewing.com,,7/24/18 1:33,8/11/18 21:36,United States,,,
bootstrap-brewing-longmont,Bootstrap Brewing,micro,142 Pratt St,,,Longmont,Colorado,Boulder County,80501,,3036524186,7/24/18 1:33,8/24/18 0:05,United States,-105.1062808,40.16140505,
brewmented-longmont,Brewmented,micro,900 S Hover St Ste C,,,Longmont,Colorado,Boulder County,80501-7941,http://www.brewmented.com,8772579956,7/24/18 1:33,8/11/18 21:36,United States,,,
grossen-bart-brewery-longmont,Grossen Bart Brewery,micro,1025 Delaware Ave Unit A,,,Longmont,Colorado,Boulder County,80501-6188,http://www.grossenbart.com,7204382060,7/24/18 1:33,8/11/18 21:36,United States,,,
left-hand-brewing-company-longmont,Left Hand Brewing Company,regional,1265 Boston Ave,,,Longmont,Colorado,Boulder County,80501-5809,http://www.lefthandbrewing.com,3037720258,7/24/18 1:33,8/24/18 0:23,United States,-105.1168403,40.158688,
open-door-brewing-company-longmont,Open Door Brewing Company,contract,2030 Ionosphere St Unit G,,,Longmont,Colorado,Boulder County,80504-8459,http://www.opendoorbrewco.com,7205931401,7/24/18 1:33,8/11/18 21:36,United States,,,
oskar-blues-brewery-tasty-weasel-tap-room-longmont,Oskar Blues Brewery & Tasty Weasel Tap Room,regional,1800 Pike Rd Unit B,,,Longmont,Colorado,Boulder County,80501-6794,http://www.oskarblues.com,3037760724,7/24/18 1:33,8/11/18 21:36,United States,,,
out-world-brewing-longmont,Out World Brewing,planning,,,,Longmont,Colorado,Boulder County,80503-7285,http://www.outworld.beer,,7/24/18 1:33,8/11/18 21:36,United States,,,
primitive-beer-llc-longmont,Primitive Beer LLC,micro,2025 Ionosphere St Unit 101,,,Longmont,Colorado,Boulder County,80504-7439,http://www.Primitive.beer,9142557436,7/24/18 1:33,8/11/18 21:36,United States,,,
pumphouse-brewery-and-restaurant-longmont,Pumphouse Brewery and Restaurant,brewpub,540 Main St,,,Longmont,Colorado,Boulder County,80501-5537,http://www.pumphousebrewery.com,3037020881,7/24/18 1:33,8/24/18 0:24,United States,-105.1020999,40.1687619,
rhythm-river-brewing-company-longmont,Rhythm River Brewing Company,planning,,,,Longmont,Colorado,Boulder County,80504-2226,http://www.rhythmriverbrewing.com,,7/24/18 1:33,8/11/18 21:36,United States,,,
shoes-brews-longmont,Shoes & Brews,micro,63 S Pratt Pkwy Unit B,,,Longmont,Colorado,Boulder County,80501-1702,http://www.shoesbrews.com,7203404290,7/24/18 1:33,8/11/18 21:36,United States,,,
wibby-brewing-longmont,Wibby Brewing,micro,209 Emery St,,,Longmont,Colorado,Boulder County,80501-5910,http://www.wibbybrewing.com,,7/24/18 1:33,8/24/18 0:25,United States,-105.1002098,40.1623965,
12degree-brewing-louisville,12Degree Brewing,brewpub,820 Main St,,,Louisville,Colorado,Boulder County,80027-1865,http://www.12degree.com,3035791004,7/24/18 1:33,8/24/18 0:05,United States,-105.1319826,39.9782443,
crystal-springs-brewing-co-louisville,Crystal Springs Brewing Co,micro,657 S Taylor Ave,,,Louisville,Colorado,Boulder County,80027-3063,http://www.crystalspringsbrewing.com,3038845602,7/24/18 1:33,8/24/18 0:22,United States,-105.119781,39.964883,
gravity-brewing-louisville,Gravity Brewing,micro,1150 Pine St Unit B,,,Louisville,Colorado,Boulder County,80027-1463,http://www.thegravitybrewing.com,3035440746,7/24/18 1:33,8/11/18 21:36,United States,,,
redgarden-brewery-louisville,Redgarden Brewery,brewpub,1700 Dogwood St,,,Louisville,Colorado,Boulder County,80027-1102,http://www.redgardenbrewery.com,3036199601,7/24/18 1:33,8/24/18 0:24,United States,-105.1138827,39.9674475,
big-beaver-brewing-co-loveland,Big Beaver Brewing Co,micro,2707 W Eisenhower Blvd Ste 9,,,Loveland,Colorado,Larimer County,80537-3141,http://www.bigbeaverbrew.com,9708186064,7/24/18 1:33,8/11/18 21:36,United States,,,
big-thompson-brewery-loveland,Big Thompson Brewery,micro,114 E 15th St,,,Loveland,Colorado,Larimer County,80538-3832,,,7/24/18 1:33,8/24/18 0:05,United States,-105.0746687,40.40811243,
buckhorn-brewers-llc-loveland,Buckhorn Brewers LLC,micro,4229 W Eisenhower Blvd,,,Loveland,Colorado,Larimer County,80537-9202,,9709808688,7/24/18 1:33,8/24/18 0:22,United States,-105.0925735,40.4058904,
crow-hop-brewing-co-ltd-loveland,Crow Hop Brewing Co. Ltd.,micro,214 E 4th St,,,Loveland,Colorado,Larimer County,80537-5632,http://www.crowhopbrewing.com,9706330643,7/24/18 1:33,8/24/18 0:22,United States,-105.0735144,40.39536486,
dratz-brewing-company-loveland,Dratz Brewing Company,planning,,,,Loveland,Colorado,Larimer County,80537,http://www.dratzbrewing.com,9705660036,7/24/18 1:33,8/11/18 21:36,United States,,,
grimm-brothers-brewhouse-llc-loveland,"Grimm Brothers Brewhouse, LLC",micro,623 Denver Ave,,,Loveland,Colorado,Larimer County,80537-5127,http://www.grimmbeer.com,9706246045,7/24/18 1:33,8/11/18 21:36,United States,,,
loveland-aleworks-loveland,Loveland Aleworks,micro,118 W 4th St,,,Loveland,Colorado,Larimer County,80537-5523,http://www.lovelandaleworks.com,9704057465,7/24/18 1:33,8/24/18 0:23,United States,-105.0769672,40.39541012,
rock-bottom-brewery-centerra-promenade-loveland,Rock Bottom Brewery - Centerra Promenade,brewpub,6025 Sky Pond Dr,,,Loveland,Colorado,Larimer County,80538-9013,http://www.rockbottom.com,9706222077,7/24/18 1:33,8/24/18 0:24,United States,-104.990385,40.418114,
tilted-barrel-brew-pub-loveland,Tilted Barrel Brew Pub,contract,110 E 29th St,,,Loveland,Colorado,Larimer County,80538,http://www.tiltedbarrelbrewpub.com,9706198950,7/24/18 1:33,8/24/18 0:24,United States,-105.0773167,40.42158016,
verboten-brewing-loveland,Verboten Brewing,micro,127 E 5th St,,,Loveland,Colorado,Larimer County,80537-5503,http://www.verbotenbrewing.com,9707757371,7/24/18 1:33,8/24/18 0:25,United States,-105.0749674,40.39658612,
oskar-blues-brewery-lyons-lyons,Oskar Blues Brewery - Lyons,brewpub,303 Main St,,,Lyons,Colorado,Boulder County,80540,http://www.oskarblues.com,3038236685,7/24/18 1:33,8/24/18 0:24,United States,-105.2676934,40.22451332,
pikes-peak-brewing-monument,Pikes Peak Brewing,micro,1756 Lake Woodmoor Dr,,,Monument,Colorado,El Paso County,80132-9215,http://www.pikespeakbrewing.com,7192084098,7/24/18 1:33,8/11/18 21:36,United States,,,
james-peak-brewery-nederland,James Peak Brewery,brewpub,70 E First St,,,Nederland,Colorado,Boulder County,80466,http://www.jamespeakbrew.com,3032589453,7/24/18 1:33,8/11/18 21:36,United States,,,
very-nice-brewing-co-nederland,Very Nice Brewing Co,micro,20 Lakeview Drive Unit 112,,,Nederland,Colorado,Boulder County,80466,http://www.verynicebrewing.com,3032583770,7/24/18 1:33,8/11/18 21:36,United States,,,
bootstrap-brewing-co-niwot,Bootstrap Brewing Co,micro,6778 N 79th St,,,Niwot,Colorado,Boulder County,80503-7118,http://www.bootstrapbrewing.com,3036524186,7/24/18 1:33,8/24/18 0:05,United States,-105.1691581,40.09681247,
barnett-and-son-brewing-company-parker,Barnett and Son Brewing Company,micro,18425 Pony Express Dr Unit 125,,,Parker,Colorado,Douglas County,80134-9605,,7204200462,7/24/18 1:33,8/11/18 21:36,United States,,,
downhill-brewing-parker,Downhill Brewing,micro,18921 Plaza Dr Ste 104,,,Parker,Colorado,Douglas County,80134-9679,http://www.elkmountainbrewing.com,3038052739,7/24/18 1:33,8/11/18 21:36,United States,,,
march-hare-brewing-parker,March Hare Brewing,planning,,,,Parker,Colorado,Douglas County,80134-3627,,3039606020,7/24/18 1:33,8/11/18 21:36,United States,,,
brues-alehouse-brewing-company-pueblo,Brues Alehouse Brewing Company,brewpub,120 Riverwalk Place,,,Pueblo,Colorado,Pueblo County,81003,http://www.bruesalehouse.com,7199249670,7/24/18 1:33,8/11/18 21:36,United States,,,
pdub-brewing-co-pueblo,Pdub Brewing Co,brewpub,187 S Purcell Blvd,,,Pueblo,Colorado,Pueblo County,81007-5081,http://www.pdubbrewing.com,7196478864,7/24/18 1:33,8/24/18 0:24,United States,-104.7084175,38.3164023,
shamrock-brewing-company-pueblo,Shamrock Brewing Company,brewpub,108 W 3rd St,,,Pueblo,Colorado,Pueblo County,81003-3225,http://www.shamrockbrewing.com,7195429974,7/24/18 1:33,8/24/18 0:24,United States,-104.6078644,38.26965302,
walter-brewing-company-pueblo,Walter Brewing Company,micro,126 Oneida St,,,Pueblo,Colorado,Pueblo County,81003-3424,http://www.waltersbeer.com,7195420766,7/24/18 1:33,8/24/18 0:25,United States,-104.6103677,38.26241645,
beer-by-design-brewery-thornton,Beer By Design Brewery,contract,11490 Jackson St,,,Thornton,Colorado,Adams County,80233-2533,http://www.beerbydesign.com,3035172202,7/24/18 1:33,8/24/18 0:05,United States,-104.9417886,39.9285623,
mother-tucker-brewery-thornton,Mother Tucker Brewery,micro,2360 E 120th Ave,,,Thornton,Colorado,Adams County,80233-1408,http://mothertuckerbrewery.com,3035659459,7/24/18 1:33,8/24/18 0:23,United States,-104.9582581,39.91402476,
c-b-and-potts-big-horn-brewery-westminster-westminster,C.B. and Potts/Big Horn Brewery - Westminster,brewpub,1257 W 120th Ave,,,Westminster,Colorado,Jefferson County,80234-2725,http://www.cbpotts.com,3034515767,7/24/18 1:33,8/24/18 0:22,United States,-105.0040899,39.91376115,
frolic-brewing-company-westminster,Frolic Brewing Company,brewpub,12910 Zuni St Ste 1300,,,Westminster,Colorado,Jefferson County,80234-1313,http://www.frolicbrewing.com,,7/24/18 1:33,8/11/18 21:36,United States,,,
kokopelli-beer-company-westminster,Kokopelli Beer Company,brewpub,8931 Harlan St,,,Westminster,Colorado,Jefferson County,80031-2931,http://www.kokopellibeer.com,7208406835,7/24/18 1:33,8/24/18 0:23,United States,-105.0640386,39.8590102,
rock-bottom-brewery-orchard-cntr-westminster,Rock Bottom Brewery - Orchard Cntr,brewpub,14694 Orchard Pkwy Unit 400,,,Westminster,Colorado,Jefferson County,80023-9198,http://www.rockbottom.com,3032551625,7/24/18 1:33,8/11/18 21:36,United States,,,
rock-bottom-brewery-westminster-westminster,Rock Bottom Brewery - Westminster,brewpub,10633 Westminster Blvd Unit 900,,,Westminster,Colorado,Jefferson County,80020-4176,http://www.rockbottom.com,7205660198,7/24/18 1:33,8/11/18 21:36,United States,,,
westminster-brewing-co-westminster,Westminster Brewing Co,micro,7655 W 108th Ave Ste 600,,,Westminster,Colorado,Jefferson County,80021-2805,http://westminsterbrewingco.com,3032841864,7/24/18 1:33,8/11/18 21:36,United States,,,
brewery-rickoli-wheat-ridge,Brewery Rickoli,micro,4335 Wadsworth Blvd,,,Wheat Ridge,Colorado,Jefferson County,80033-4621,http://www.breweryrickoli.com,3034316862,7/24/18 1:33,8/24/18 0:22,United States,-105.0818046,39.7757286,
colorado-plus-wheat-ridge,Colorado Plus,brewpub,6995 W 38th Ave,,,Wheat Ridge,Colorado,Jefferson County,80033-4965,http://coloradoplus.net,3038775957,7/24/18 1:33,8/24/18 0:22,United States,-105.0916384,39.7693524,
high-hops-brewery-windsor,High Hops Brewery,micro,6461 State Highway 392,,,Windsor,Colorado,Weld County,80550-3010,http://www.highhopsbrewery.com,9706742841,7/24/18 1:33,8/24/18 0:23,United States,-104.9357557,40.4799901,
mash-lab-brewing-windsor,Mash Lab Brewing,micro,4395 Highland Meadows Pkwy,,,Windsor,Colorado,Weld County,80550-8007,http://www.mashlabbrewing.com,9702629225,7/24/18 1:33,8/24/18 0:23,United States,-104.9677936,40.4386998,