,Gas Longitude,Gas Latitude,Gas Stations
440,-105.01242038538214,39.696955195360495,fuel
441,-104.98791858538556,39.71150999535944,fuel
442,-104.9947433853846,39.69685259536053,fuel
443,-104.98786888538557,39.69458649536069,fuel
444,-105.0142316853819,39.71140669535946,fuel
445,-105.01848038538131,39.72410449535857,fuel
446,-105.01784738538137,39.724461395358524,fuel
447,-105.00258018538351,39.7204878953588,fuel
448,-105.00257788538353,39.720694995358805,fuel
449,-104.95907398538958,39.70331679536004,fuel
450,-104.99831498538411,39.72606169535842,fuel
451,-104.98014648538664,39.71125309535949,fuel
452,-104.98069138538656,39.72233549535869,fuel
453,-104.97311478538762,39.71094909535951,fuel
454,-104.97367118538754,39.71128889535948,fuel
455,-104.95983198538947,39.72542649535845,fuel
456,-104.94138568539204,39.56463099537007,fuel
457,-104.92258838539466,39.565449295369994,fuel
458,-104.92253718539466,39.5671733953699,fuel
459,-104.88628208539971,39.58159099536884,fuel
460,-104.90546438539704,39.559261295370455,fuel
461,-104.88117648540042,39.557141095370596,fuel
462,-104.92769918539396,39.59545899536784,fuel
463,-104.88056128540049,39.581142695368875,fuel
464,-104.86056108540328,39.593148795367995,fuel
465,-104.89887078539796,39.60991279536679,fuel
466,-104.92232278539471,39.6081025953669,fuel
467,-104.88256298540024,39.59523469536784,fuel
468,-104.9044737853972,39.62364869536578,fuel
469,-104.88763868539952,39.595379695367825,fuel
470,-104.89491688539852,39.63775399536479,fuel
471,-104.88891538539934,39.620195695366036,fuel
472,-104.77848748541473,39.554044895370836,fuel
473,-104.8116647854101,39.561928895370265,fuel
474,-104.91362918539589,39.65356149536363,fuel
475,-104.80928028541042,39.61123099536668,fuel
476,-104.9293695853937,39.65275629536369,fuel
477,-104.91344418539593,39.652706495363695,fuel
478,-104.90384198539726,39.653453395363655,fuel
479,-104.90740018539677,39.653358895363645,fuel
480,-104.9409884853921,39.66984019536246,fuel
481,-104.94116218539206,39.67810619536187,fuel
482,-104.94043058539216,39.67644449536199,fuel
483,-104.92193478539475,39.68100899536165,fuel
484,-104.92265638539463,39.67818499536185,fuel
485,-104.91329428539595,39.666581495362706,fuel
486,-104.90308808539737,39.67519249536209,fuel
487,-104.91238298539608,39.67821389536185,fuel
488,-104.90406058539723,39.677532695361904,fuel
489,-104.8992338853979,39.67511109536209,fuel
490,-104.88524558539986,39.653321495363656,fuel
491,-104.88523868539986,39.6512518953638,fuel
492,-104.88447728539995,39.65275489536371,fuel
493,-104.86565028540258,39.66063319536313,fuel
494,-104.86199878540309,39.66789219536262,fuel
495,-104.87082648540186,39.675240495362075,fuel
496,-104.86632048540248,39.67510819536207,fuel
497,-104.8655584854026,39.67525319536208,fuel
498,-104.94030258539217,39.68587219536131,fuel
499,-104.92273548539464,39.689492195361055,fuel
500,-104.92251288539467,39.68967289536105,fuel
501,-104.92209448539472,39.68907539536107,fuel
502,-104.91259108539604,39.70294789536007,fuel
503,-104.9078804853967,39.699813995360294,fuel
504,-104.93202498539334,39.70881169535967,fuel
505,-104.94106028539208,39.71106169535949,fuel
506,-104.89250948539885,39.692434095360845,fuel
507,-104.86637078540248,39.68608119536129,fuel
508,-104.86644548540247,39.69095919536094,fuel
509,-104.8655338854026,39.69627519536057,fuel
510,-104.86648048540246,39.70143429536017,fuel
511,-104.87103278540182,39.70967439535959,fuel
512,-104.8655529854026,39.71132509535947,fuel
513,-104.8662549854025,39.72039449535881,fuel
514,-104.86618258540253,39.72529829535847,fuel
515,-104.85205608540447,39.66002159536316,fuel
516,-104.81057158541024,39.65147459536377,fuel
517,-104.81115858541017,39.653410695363654,fuel
518,-104.81051478541026,39.65338849536365,fuel
519,-104.8468116854052,39.677264295361915,fuel
520,-104.83102018540741,39.67461149536213,fuel
521,-104.82199858540865,39.67446969536212,fuel
522,-104.81041898541027,39.678041795361864,fuel
523,-104.79034888541307,39.638837895364695,fuel
524,-104.77720928541487,39.65354709536365,fuel
525,-104.77195618541562,39.65246699536373,fuel
526,-104.76849668541611,39.65331009536365,fuel
527,-104.7728684854155,39.65522759536351,fuel
528,-105.03913208537845,39.740176395357395,fuel
529,-104.7729231854155,39.66875819536253,fuel
530,-104.76808998541617,39.678768995361835,fuel
531,-104.82871088540773,39.7108605953595,fuel
532,-104.82789548540782,39.71152089535947,fuel
533,-104.819638585409,39.71134629535947,fuel
534,-104.82767828540787,39.72532529535847,fuel
535,-104.82116858540877,39.7260307953584,fuel
536,-104.80755338541066,39.69638389536056,fuel
537,-104.80688148541076,39.69689359536052,fuel
538,-104.79165138541289,39.69528269536063,fuel
539,-104.78949258541317,39.696232295360566,fuel
540,-104.79056888541304,39.70056609536024,fuel
541,-104.77194928541563,39.6971095953605,fuel
542,-104.79031748541307,39.705921295359865,fuel
543,-104.79200388541283,39.72510689535847,fuel
544,-105.41378668532629,39.75924299535604,fuel
545,-105.20913678535477,39.72870519535823,fuel
546,-105.21937548535334,39.75614929535626,fuel
547,-105.19475618535678,39.73863599535751,fuel
548,-105.14215218536408,39.747535895356876,fuel
549,-105.14450578536378,39.76227599535582,fuel
550,-105.13460618536514,39.77897959535463,fuel
551,-105.1341340853652,39.7791671953546,fuel
552,-105.24934098534918,39.98545959533988,fuel
553,-105.14812178536326,39.92923189534388,fuel
554,-105.13770398536471,39.928188295343965,fuel
555,-105.25641778534818,40.00035549533883,fuel
556,-105.25340428534861,39.999751395338876,fuel
557,-105.28183158534465,40.02987229533674,fuel
558,-105.25875438534787,40.02880779533682,fuel
559,-105.25799858534796,40.029554695336756,fuel
560,-105.25885688534785,40.03253279533655,fuel
561,-105.2541444853485,40.03747159533619,fuel
562,-105.28247518534455,40.056510795334844,fuel
563,-105.10942198536864,39.72861909535824,fuel
564,-105.11006438536856,39.747250595356896,fuel
565,-105.09948358537002,39.73983789535742,fuel
566,-105.0817281853725,39.737005095357645,fuel
567,-105.08174648537249,39.762358395355804,fuel
568,-105.0809127853726,39.768686695355356,fuel
569,-105.08090608537262,39.76911339535531,fuel
570,-105.05345088537645,39.7333230953579,fuel
571,-105.05468088537626,39.7442259953571,fuel
572,-104.84743058540512,39.69628689536055,fuel
573,-104.82683158540799,39.699767295360296,fuel
574,-104.81999108540893,39.72525309535848,fuel
575,-104.79052218541304,39.68442429536142,fuel
576,-104.79132088541293,39.68664019536123,fuel
577,-104.8094925854104,39.69495359536066,fuel
578,-104.80117448541155,39.72518249535847,fuel
579,-105.46159728531963,39.747357895356906,fuel
580,-105.19467208535679,39.73785759535758,fuel
581,-105.12895218536593,39.72890549535823,fuel
582,-105.12796308536608,39.74045279535739,fuel
583,-105.1241284853666,39.74056729535737,fuel
584,-105.17436238535963,39.77578859535485,fuel
585,-105.17532898535947,39.777094395354744,fuel
586,-105.1384336853646,39.78556319535414,fuel
587,-105.1607694853615,39.81300539535218,fuel
588,-105.13838908536462,39.81233959535225,fuel
589,-105.13832598536463,39.812981295352174,fuel
590,-105.13747998536473,39.81240039535223,fuel
591,-105.23296138535143,39.95388689534212,fuel
592,-105.2757616853455,40.016305195337694,fuel
593,-105.26336008534723,40.01444799533784,fuel
594,-105.25159678534885,40.014359095337845,fuel
595,-105.25329068534862,40.015037295337784,fuel
596,-105.2635529853472,40.02367599533718,fuel
597,-105.25397358534853,40.028857695336804,fuel
598,-105.22571888535245,40.01422219533785,fuel
599,-105.22494508535256,40.01434959533785,fuel
600,-105.25889988534784,40.03613119533628,fuel
601,-105.17884128535898,40.014217195337864,fuel
602,-105.10941398536865,39.73073549535808,fuel
603,-105.0816315853725,39.745987095356995,fuel
604,-105.11004198536857,39.7695826953553,fuel
605,-105.10922288536868,39.76959969535529,fuel
606,-105.06292638537512,39.74741429535689,fuel
607,-105.05354478537642,39.73873739535751,fuel
608,-105.05363848537641,39.74012339535742,fuel
609,-105.07293638537372,39.76958469535528,fuel
610,-105.06212398537522,39.76968239535528,fuel
611,-105.02551458538034,39.74911299535676,fuel
612,-105.0437043853778,39.76918659535531,fuel
613,-105.10915868536867,39.778602595354634,fuel
614,-105.10303788536955,39.77828309535466,fuel
615,-105.106935185369,39.802280095352934,fuel
616,-105.09823658537022,39.80187409535297,fuel
617,-105.10067738536985,39.80222649535296,fuel
618,-105.1004011853699,39.80241399535293,fuel
619,-105.07010748537412,39.77679459535477,fuel
620,-105.06944238537422,39.77681009535476,fuel
621,-105.0529608853765,39.77817459535468,fuel
622,-105.0343985853791,39.78548669535414,fuel
623,-105.02548958538033,39.74733349535688,fuel
624,-105.00071748538377,39.72758509535832,fuel
625,-104.99882678538404,39.73389909535784,fuel
626,-105.03498458537901,39.76933879535532,fuel
627,-105.02977648537973,39.76922899535531,fuel
628,-105.08100328537262,39.77091149535519,fuel
629,-105.07703298537315,39.802147095352964,fuel
630,-105.08118768537258,39.81338559535216,fuel
631,-105.05290748537652,39.777009495354775,fuel
632,-105.06323838537509,39.78401739535424,fuel
633,-105.03492868537901,39.776490195354796,fuel
634,-105.03611678537887,39.776854095354764,fuel
635,-105.063859085375,39.80239919535295,fuel
636,-105.02481238538043,39.73323469535789,fuel
637,-104.98774878538559,39.73229499535798,fuel
638,-105.00399168538333,39.73968449535745,fuel
639,-105.02557798538032,39.75503539535634,fuel
640,-105.02485568538042,39.755134295356335,fuel
641,-105.01631698538161,39.75630019535623,fuel
642,-105.01618288538162,39.75661669535622,fuel
643,-105.02553108538034,39.76068719535594,fuel
644,-104.97505378538733,39.73985939535741,fuel
645,-105.00206358538358,39.769530595355306,fuel
646,-104.99435528538466,39.76590499535554,fuel
647,-104.9726495853877,39.728911695358214,fuel
648,-104.96760688538839,39.743418595357156,fuel
649,-104.96635178538855,39.73981489535743,fuel
650,-104.96511758538875,39.74019049535741,fuel
651,-104.97874948538684,39.77845439535466,fuel
652,-104.984824685386,39.76645089535552,fuel
653,-104.98426378538605,39.76644309535552,fuel
654,-104.97313748538762,39.766329695355516,fuel
655,-105.0256517853803,39.783431395354285,fuel
656,-105.02488848538042,39.78530929535418,fuel
657,-105.02478428538042,39.78767619535398,fuel
658,-105.00662128538298,39.77991919535455,fuel
659,-105.00598928538305,39.78230849535438,fuel
660,-105.00678228538293,39.78476699535421,fuel
661,-105.0249389853804,39.813314095352155,fuel
662,-104.97835398538689,39.78203089535441,fuel
663,-104.97844118538687,39.81253539535222,fuel
664,-104.97805998538693,39.78838079535396,fuel
665,-104.94948408539092,39.77865319535465,fuel
666,-105.0559073853761,39.82775229535113,fuel
667,-104.95640818538995,39.794482495353506,fuel
668,-105.08190558537248,39.81875109535176,fuel
669,-105.10025738536993,39.8561074953491,fuel
670,-105.08190568537246,39.88040789534736,fuel
671,-105.09694988537038,39.87766049534757,fuel
672,-105.0953291853706,39.88003829534738,fuel
673,-105.0522958853766,39.90110829534591,fuel
674,-105.00591228538306,39.826925595351184,fuel
675,-105.00578208538306,39.83219279535082,fuel
676,-104.99292518538486,39.885592395347,fuel
677,-104.97834798538689,39.85658469534907,fuel
678,-105.02689888538015,39.884569095347054,fuel
679,-104.99046288538521,39.88478769534705,fuel
680,-104.98947458538534,39.884737195347036,fuel
681,-104.96639808538858,39.88445779534706,fuel
682,-104.9410240853921,39.728895095358205,fuel
683,-104.96592738538864,39.89928719534603,fuel
684,-104.93750588539258,39.72908609535822,fuel
685,-104.92388508539447,39.740377095357395,fuel
686,-104.94111908539206,39.74043149535739,fuel
687,-104.94027978539219,39.74048719535736,fuel
688,-104.94030378539217,39.74121529535733,fuel
689,-104.9164909853955,39.73811219535756,fuel
690,-104.90361698539729,39.72702829535834,fuel
691,-104.91420008539583,39.73995199535743,fuel
692,-104.91480108539574,39.73818439535755,fuel
693,-104.89907348539792,39.7403815953574,fuel
694,-104.94031028539219,39.76472289535564,fuel
695,-104.94095138539211,39.76551659535557,fuel
696,-104.9403263853922,39.765287795355626,fuel
697,-104.8992127853979,39.76904269535534,fuel
698,-104.90266978539742,39.756238695356245,fuel
699,-104.88488438539991,39.73302979535792,fuel
700,-104.88613618539972,39.73994069535741,fuel
701,-104.8920611853989,39.74038819535739,fuel
702,-104.86548048540261,39.73981489535743,fuel
703,-104.88386768540005,39.73997129535743,fuel
704,-104.8655269854026,39.73266249535794,fuel
705,-104.85389868540423,39.73990559535745,fuel
706,-104.86537468540261,39.759644695356,fuel
707,-104.90395658539724,39.80165099535299,fuel
708,-104.94103448539208,39.77322299535504,fuel
709,-104.92427948539442,39.77471989535492,fuel
710,-104.90528838539707,39.784472295354206,fuel
711,-104.90525768539706,39.784983395354175,fuel
712,-104.88750818539954,39.78589749535412,fuel
713,-104.84042868540611,39.739938595357444,fuel
714,-104.84702028540518,39.72783209535828,fuel
715,-104.84454738540552,39.72827149535826,fuel
716,-104.8497848854048,39.74037759535738,fuel
717,-104.84731988540514,39.738564695357525,fuel
718,-104.8476176854051,39.74038829535738,fuel
719,-104.82385878540839,39.74056249535737,fuel
720,-104.81047598541026,39.74037489535739,fuel
721,-104.81997768540893,39.74063259535739,fuel
722,-104.81912738540905,39.74056249535737,fuel
723,-104.81964498540898,39.756073195356265,fuel
724,-104.81284418540994,39.740409195357394,fuel
725,-104.84639918540525,39.76294379535578,fuel
726,-104.84677198540521,39.77014939535527,fuel
727,-104.80831728541057,39.914754395344914,fuel
728,-104.80103168541157,39.739846095357414,fuel
729,-104.79059528541302,39.73957589535745,fuel
730,-104.80966598541038,39.91382319534498,fuel
731,-104.7742560854153,39.740728195357356,fuel
732,-104.8094754854104,39.76855029535537,fuel
733,-104.79189188541284,39.76079299535593,fuel
734,-104.79289028541271,39.762466095355805,fuel
735,-104.77161058541566,39.76419289535566,fuel
736,-104.84739508540511,39.77072769535521,fuel
737,-104.84427578540556,39.770696095355206,fuel
738,-104.84746278540513,39.777727695354706,fuel
739,-104.84634428540527,39.77832339535466,fuel
740,-104.84650138540523,39.78101279535448,fuel
741,-104.84216868540585,39.7806203953545,fuel
742,-104.84859088540496,39.78268849535436,fuel
743,-104.81078698541022,39.78420499535424,fuel
744,-104.80914758541044,39.774529995354925,fuel
745,-104.80926468541044,39.775429595354865,fuel
746,-104.77029308541586,39.784024495354245,fuel
747,-104.93117658539346,39.82295029535146,fuel
748,-104.9396032853923,39.89882279534604,fuel
749,-104.77258298541554,39.81507639535204,fuel
750,-104.81270538540996,39.885945095346976,fuel
751,-105.09013858537134,39.93239169534367,fuel
752,-105.10683578536901,39.986427595339805,fuel
753,-105.09783138537027,39.98830129533969,fuel
754,-105.10095868536983,40.00062979533882,fuel
755,-105.09791308537024,39.99998029533885,fuel
756,-105.09694268537038,39.99997819533887,fuel
757,-105.09015078537134,39.99402979533928,fuel
758,-105.09025268537133,39.99993309533885,fuel
759,-104.81865758540911,39.97263569534079,fuel
760,-104.7068423854247,39.605112695367126,fuel
761,-104.65102498543247,39.46365799537739,fuel
762,-104.75916288541742,39.634544495365006,fuel
763,-104.733277285421,39.63792189536478,fuel
764,-104.43430418546262,39.74072899535736,fuel
765,-104.22388318549191,39.711173195359486,fuel
766,-104.22047518549238,39.718085595358986,fuel
767,-104.76335908541681,39.74065669535737,fuel
768,-104.5278434854496,39.73779289535757,fuel
769,-104.52758218544963,39.73757739535758,fuel
770,-104.43417798546264,39.74125289535731,fuel
771,-104.43276018546284,39.74092439535736,fuel
772,-104.64913858543271,40.077354295333386,fuel
773,-104.64835278543282,40.07786739533334,fuel
774,-104.64448498543337,40.07299699533368,fuel
775,-104.64380638543348,40.074378295333595,fuel
776,-104.41741688546497,40.07318479533368,fuel
777,-104.32112928547838,39.73820199535755,fuel
778,-105.25551218534831,40.21555789532363,fuel
779,-105.12175098536693,40.159069495327614,fuel
780,-105.25980268534771,40.21855429532343,fuel
781,-105.10770048536888,40.15271409532805,fuel
782,-105.10080458536984,40.15186239532811,fuel
783,-105.10208198536965,40.1693101953269,fuel
784,-104.98371408538614,40.0868323953327,fuel
785,-104.98367708538615,40.08724509533266,fuel
786,-104.98159438538644,40.16016289532754,fuel
787,-104.98048728538659,40.160125895327525,fuel
788,-104.98206128538637,40.16109219532748,fuel
789,-104.97692148538708,40.161881095327416,fuel
790,-104.97626578538717,40.161848695327436,fuel
791,-105.10219998536965,40.17426699532653,fuel
792,-105.10178418536971,40.18893279532552,fuel
793,-104.97528128538731,40.20369599532447,fuel
794,-105.10300848536956,40.19847279532483,fuel
795,-104.92985588539365,40.0868399953327,fuel
796,-104.94138588539202,40.15905839532761,fuel
797,-104.92414608539444,40.335572295315245,fuel
798,-104.98168698538642,40.3363115953152,fuel
799,-105.09627628537048,40.39161249531135,fuel
800,-105.07340868537365,40.39983039531078,fuel
801,-105.05443308537629,40.40702389531025,fuel
802,-104.98849158538549,40.406853695310296,fuel
803,-104.9748045853874,40.4065498953103,fuel
804,-105.07695448537316,40.43070139530862,fuel
805,-105.07675648537321,40.47962099530523,fuel
806,-105.11585638536775,40.53131159530165,fuel
807,-105.07702218537315,40.49437069530419,fuel
808,-104.98665428538574,40.435322195308295,fuel
809,-104.98713428538565,40.43656729530822,fuel
810,-105.09655888537044,40.53846659530116,fuel
811,-105.09361938537084,40.53848789530117,fuel
812,-105.07927108537284,40.538424595301144,fuel
813,-105.09657618537044,40.55505979530002,fuel
814,-105.04045288537826,40.52113859530237,fuel
815,-105.07647338537323,40.548630195300454,fuel
816,-105.078175885373,40.55279839530018,fuel
817,-105.0773827853731,40.566881695299216,fuel
818,-105.04006878537831,40.521217095302354,fuel
819,-105.0387109853785,40.54355849530082,fuel
820,-105.07922938537286,40.581817995298174,fuel
821,-105.0765557853732,40.59179249529747,fuel
822,-103.2067339856335,40.62661109529509,fuel
823,-105.05736438537589,40.56676709529921,fuel
824,-103.22741778563062,40.624965195295204,fuel
825,-103.22440038563104,40.625500595295165,fuel
826,-103.21546318563229,40.62522989529516,fuel
827,-104.92862968539383,40.47991949530522,fuel
828,-104.91751068539536,40.47936259530526,fuel
829,-104.90733868539678,40.4797178953052,fuel
830,-105.07697518537317,40.610124195296216,fuel
831,-104.99963318538394,40.704547995289744,fuel
832,-104.52151238545048,40.11176849533095,fuel
833,-104.71775858542317,40.38421779531186,fuel
834,-104.7154242854235,40.38447289531183,fuel
835,-104.69137128542685,40.38502059531179,fuel
836,-104.6894750854271,40.38525029531177,fuel
837,-104.75510248541796,40.389493195311466,fuel
838,-104.69638698542616,40.393959595311166,fuel
839,-104.69154218542681,40.39514079531109,fuel
840,-104.71175078542402,40.52319349530221,fuel
841,-104.71096978542411,40.52427309530214,fuel
842,-104.71004458542426,40.52426289530216,fuel
843,-104.70855038542443,40.52427609530214,fuel
844,-104.711914085424,40.529820595301764,fuel
845,-104.71214478542394,40.53032209530171,fuel
846,-104.32257968547819,40.64000239529418,fuel
847,-105.21697098535367,40.79407569528361,fuel
848,-104.04139238551734,39.61402589536649,fuel
849,-104.03971648551754,39.61565899536636,fuel
850,-103.22231238563134,39.741227895357326,fuel
851,-103.80966218554958,40.25374659532097,fuel
852,-103.77397168555456,40.248739495321324,fuel
853,-103.80175658555069,40.25780579532067,fuel
854,-103.80181298555068,40.260908895320455,fuel
855,-103.80104308555079,40.26153309532041,fuel
856,-103.80122128555075,40.262675195320334,fuel
857,-103.77299108555468,40.26200799532037,fuel
858,-103.77222658555478,40.26160479532042,fuel
859,-103.77231518555477,40.26414889532025,fuel
860,-103.63649078557368,40.254704995320886,fuel
861,-103.6326123855742,40.255271995320854,fuel
862,-103.61600838557654,40.25589849532082,fuel
863,-103.62136958557578,40.26640889532009,fuel
864,-103.62079188557587,40.26657039532007,fuel
865,-103.62265598557559,40.27108719531973,fuel
866,-103.26199568562582,40.5015112953037,fuel
867,-103.20522258563372,40.628444295294955,fuel
868,-103.20178928563418,40.63328079529461,fuel
869,-103.19656438563491,40.62161629529542,fuel
870,-103.1829118856368,40.61816339529566,fuel
871,-103.18253108563688,40.61801889529567,fuel
872,-102.38803048574748,40.96181759527225,fuel
873,-103.16820268563886,40.622231195295385,fuel
874,-103.16751338563898,40.62237569529539,fuel
875,-102.290898685761,39.7027714953601,fuel
876,-102.30205788575942,40.58574879529788,fuel
877,-102.80600848568929,40.82188179528172,fuel
878,-102.24692958576712,40.96651889527192,fuel
